NoteNumber	EmployeeNumber	LocationType	LocationCode	GrossPay	Deductions	NetPay	ActualGrossPay	DesignationCode	Servicetype	EmployeeType	ServiceStatus	CentreCode	TotalPaidDays	LastPayAbsentDays	TotalWorkedDays	isPaid	ActualPaidDays	ActualNet	Arrers	ArrersPaid	EffectiveFrom	EmpDays	SPPEDays	SPPEPdays	WagePaymentNNO	WagePaymentNoteNo	PaymentPeriodDays	DaysAbsent	DayString	RollerBidi	PackerGoodBags	packerGoodBidis	PackerChatBags	PackerChatBidis
200001-EPC-20070226-00002	49382	1	15014	266.00	27.00	239.00	266.00	56	2	1	4	15	4.90	0.00	6.00	0	4.90	239.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	4900	0	0	0	0
200001-EPC-20070226-00002	49383	1	15014	147.00	15.00	132.00	147.00	56	2	1	4	15	2.70	0.00	3.00	0	2.70	132.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2700	0	0	0	0
200001-EPC-20070226-00002	49385	1	15014	256.00	26.00	230.00	256.00	56	2	1	4	15	4.70	0.00	6.00	0	4.70	230.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	4700	0	0	0	0
200001-EPC-20070226-00002	49388	1	15014	342.00	34.00	308.00	342.00	56	2	1	4	15	6.30	0.00	7.00	0	6.30	308.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6300	0	0	0	0
200001-EPC-20070226-00002	49389	1	15014	315.00	32.00	283.00	315.00	56	2	1	4	15	5.80	0.00	6.00	0	5.80	283.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	5800	0	0	0	0
200001-EPC-20070226-00002	49391	1	15007	364.00	36.00	328.00	364.00	56	2	1	4	15	6.70	0.00	7.00	0	6.70	328.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6700	0	0	0	0
200001-EPC-20070226-00002	49396	1	15014	157.00	16.00	141.00	157.00	56	2	1	4	15	2.90	0.00	4.00	0	2.90	141.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2900	0	0	0	0
200001-EPC-20070226-00002	49398	1	15014	374.00	37.00	337.00	374.00	56	2	1	4	15	6.90	0.00	7.00	0	6.90	337.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6900	0	0	0	0
200001-EPC-20070226-00002	49401	1	15003	374.00	37.00	337.00	374.00	56	2	1	4	15	6.90	0.00	7.00	0	6.90	337.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6900	0	0	0	0
200001-EPC-20070226-00002	49402	1	15014	380.00	38.00	342.00	380.00	56	2	1	4	15	7.00	0.00	7.00	0	7.00	342.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	7000	0	0	0	0
200001-EPC-20070226-00002	49405	1	15014	233.00	23.00	210.00	233.00	56	2	1	4	15	4.30	0.00	5.00	0	4.30	210.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	4300	0	0	0	0
200001-EPC-20070226-00002	49407	1	15007	212.00	21.00	191.00	212.00	56	2	1	4	15	3.90	0.00	5.00	0	3.90	191.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	3900	0	0	0	0
200001-EPC-20070226-00002	49409	1	15014	223.00	22.00	201.00	223.00	56	2	1	4	15	4.10	0.00	5.00	0	4.10	201.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	4100	0	0	0	0
200001-EPC-20070226-00002	49410	1	15014	217.00	22.00	195.00	217.00	56	2	1	4	15	4.00	0.00	5.00	0	4.00	195.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	4000	0	0	0	0
200001-EPC-20070226-00002	49411	1	15014	179.00	18.00	161.00	179.00	56	2	1	4	15	3.30	0.00	5.00	0	3.30	161.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	3300	0	0	0	0
200001-EPC-20070226-00002	49412	1	15014	212.00	21.00	191.00	212.00	56	2	1	4	15	3.90	0.00	6.00	0	3.90	191.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	3900	0	0	0	0
200001-EPC-20070226-00002	49413	1	15014	283.00	28.00	255.00	283.00	56	2	1	4	15	5.20	0.00	6.00	0	5.20	255.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	5200	0	0	0	0
200001-EPC-20070226-00002	49414	1	15014	277.00	28.00	249.00	277.00	56	2	1	4	15	5.10	0.00	6.00	0	5.10	249.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	5100	0	0	0	0
200001-EPC-20070226-00002	49415	1	15014	304.00	30.00	274.00	304.00	56	2	1	4	15	5.60	0.00	7.00	0	5.60	274.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	5600	0	0	0	0
200001-EPC-20070226-00002	49416	1	15014	380.00	38.00	342.00	380.00	56	2	1	4	15	7.00	0.00	7.00	0	7.00	342.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	7000	0	0	0	0
200001-EPC-20070226-00002	49417	1	15014	374.00	37.00	337.00	374.00	56	2	1	4	15	6.90	0.00	7.00	0	6.90	337.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6900	0	0	0	0
200001-EPC-20070226-00002	49419	1	15007	380.00	38.00	342.00	380.00	56	2	1	4	15	7.00	0.00	7.00	0	7.00	342.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	7000	0	0	0	0
200001-EPC-20070226-00002	49420	1	15014	293.00	29.00	264.00	293.00	56	2	1	4	15	5.40	0.00	7.00	0	5.40	264.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	5400	0	0	0	0
200001-EPC-20070226-00002	49421	1	15014	87.00	9.00	78.00	87.00	56	2	1	4	15	1.60	0.00	3.00	0	1.60	78.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1600	0	0	0	0
200001-EPC-20070226-00002	49422	1	15014	342.00	34.00	308.00	342.00	56	2	1	4	15	6.30	0.00	7.00	0	6.30	308.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6300	0	0	0	0
200001-EPC-20070226-00002	49423	1	15014	315.00	32.00	283.00	315.00	56	2	1	4	15	5.80	0.00	7.00	0	5.80	283.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	5800	0	0	0	0
200001-EPC-20070226-00002	49424	1	15014	347.00	35.00	312.00	347.00	56	2	1	4	15	6.40	0.00	7.00	0	6.40	312.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6400	0	0	0	0
200001-EPC-20070226-00002	49428	1	15014	184.00	18.00	166.00	184.00	56	2	1	4	15	3.40	0.00	4.00	0	3.40	166.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	3400	0	0	0	0
200001-EPC-20070226-00002	49429	1	15014	184.00	18.00	166.00	184.00	56	2	1	4	15	3.40	0.00	4.00	0	3.40	166.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	3400	0	0	0	0
200001-EPC-20070226-00002	49431	1	15007	369.00	37.00	332.00	369.00	56	2	1	4	15	6.80	0.00	7.00	0	6.80	332.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6800	0	0	0	0
200001-EPC-20070226-00002	49432	1	15014	326.00	33.00	293.00	326.00	56	2	1	4	15	6.00	0.00	7.00	0	6.00	293.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6000	0	0	0	0
200001-EPC-20070226-00002	49434	1	15014	380.00	38.00	342.00	380.00	56	2	1	4	15	7.00	0.00	7.00	0	7.00	342.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	7000	0	0	0	0
200001-EPC-20070226-00002	49435	1	15014	380.00	38.00	342.00	380.00	56	2	1	4	15	7.00	0.00	7.00	0	7.00	342.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	7000	0	0	0	0
200001-EPC-20070226-00002	49437	1	15014	342.00	34.00	308.00	342.00	56	2	1	4	15	6.30	0.00	7.00	0	6.30	308.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6300	0	0	0	0
200001-EPC-20070226-00002	49438	1	15014	49.00	5.00	44.00	49.00	56	2	1	4	15	0.90	0.00	1.00	0	0.90	44.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	900	0	0	0	0
200001-EPC-20070226-00002	49440	1	15014	380.00	38.00	342.00	380.00	56	2	1	4	15	7.00	0.00	7.00	0	7.00	342.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	7000	0	0	0	0
200001-EPC-20070226-00002	49441	1	15014	326.00	33.00	293.00	326.00	56	2	1	4	15	6.00	0.00	7.00	0	6.00	293.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6000	0	0	0	0
200001-EPC-20070226-00002	49442	1	15012	374.00	37.00	337.00	374.00	56	2	1	4	15	6.90	0.00	7.00	0	6.90	337.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6900	0	0	0	0
200001-EPC-20070226-00002	53711	1	15004	184.00	18.00	166.00	184.00	56	2	1	4	15	3.40	0.00	4.00	0	3.40	166.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	3400	0	0	0	0
200001-EPC-20070226-00002	53712	1	15004	369.00	37.00	332.00	369.00	56	2	1	4	15	6.80	0.00	7.00	0	6.80	332.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6800	0	0	0	0
200001-EPC-20070226-00002	53713	1	15004	136.00	14.00	122.00	136.00	56	2	1	4	15	2.50	0.00	3.00	0	2.50	122.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2500	0	0	0	0
200001-EPC-20070226-00002	53714	1	15004	374.00	37.00	337.00	374.00	56	2	1	4	15	6.90	0.00	7.00	0	6.90	337.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6900	0	0	0	0
200001-EPC-20070226-00002	53715	1	15004	337.00	34.00	303.00	337.00	56	2	1	4	15	6.20	0.00	7.00	0	6.20	303.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6200	0	0	0	0
200001-EPC-20070226-00002	53716	1	15004	271.00	27.00	244.00	271.00	56	2	1	4	15	5.00	0.00	6.00	0	5.00	244.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	5000	0	0	0	0
200001-EPC-20070226-00002	53719	1	15008	250.00	25.00	225.00	250.00	56	2	1	4	15	4.60	0.00	6.00	0	4.60	225.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	4600	0	0	0	0
200001-EPC-20070226-00002	53720	1	15004	233.00	23.00	210.00	233.00	56	2	1	4	15	4.30	0.00	6.00	0	4.30	210.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	4300	0	0	0	0
200001-EPC-20070226-00002	53721	1	15007	136.00	14.00	122.00	136.00	56	2	1	4	15	2.50	0.00	3.00	0	2.50	122.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2500	0	0	0	0
200001-EPC-20070226-00002	53722	1	15004	374.00	37.00	337.00	374.00	56	2	1	4	15	6.90	0.00	7.00	0	6.90	337.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6900	0	0	0	0
200001-EPC-20070226-00002	53723	1	15004	60.00	6.00	54.00	60.00	56	2	1	4	15	1.10	0.00	2.00	0	1.10	54.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1100	0	0	0	0
200001-EPC-20070226-00002	53725	1	15005	157.00	16.00	141.00	157.00	56	2	1	4	15	2.90	0.00	5.00	0	2.90	141.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2900	0	0	0	0
200001-EPC-20070226-00002	53726	1	15008	359.00	36.00	323.00	359.00	56	2	1	4	15	6.60	0.00	7.00	0	6.60	323.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6600	0	0	0	0
200001-EPC-20070226-00002	53727	1	15004	271.00	27.00	244.00	271.00	56	2	1	4	15	5.00	0.00	5.00	0	5.00	244.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	5000	0	0	0	0
200001-EPC-20070226-00002	53728	1	15004	315.00	32.00	283.00	315.00	56	2	1	4	15	5.80	0.00	6.00	0	5.80	283.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	5800	0	0	0	0
200001-EPC-20070226-00002	53729	1	15004	196.00	20.00	176.00	196.00	56	2	1	4	15	3.60	0.00	4.00	0	3.60	176.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	3600	0	0	0	0
200001-EPC-20070226-00002	53730	1	15004	271.00	27.00	244.00	271.00	56	2	1	4	15	5.00	0.00	6.00	0	5.00	244.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	5000	0	0	0	0
200001-EPC-20070226-00002	53732	1	15012	304.00	30.00	274.00	304.00	56	2	1	4	15	5.60	0.00	6.00	0	5.60	274.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	5600	0	0	0	0
200001-EPC-20070226-00002	53733	1	15004	293.00	29.00	264.00	293.00	56	2	1	4	15	5.40	0.00	6.00	0	5.40	264.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	5400	0	0	0	0
200001-EPC-20070226-00002	53734	1	15007	179.00	18.00	161.00	179.00	56	2	1	4	15	3.30	0.00	4.00	0	3.30	161.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	3300	0	0	0	0
200001-EPC-20070226-00002	53736	1	15009	157.00	16.00	141.00	157.00	56	2	1	4	15	2.90	0.00	3.00	0	2.90	141.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2900	0	0	0	0
200001-EPC-20070226-00002	53737	1	15012	27.00	3.00	24.00	27.00	56	2	1	4	15	0.50	0.00	1.00	0	0.50	24.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	500	0	0	0	0
200001-EPC-20070226-00002	53739	1	15004	124.00	12.00	112.00	124.00	56	2	1	4	15	2.30	0.00	3.00	0	2.30	112.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2300	0	0	0	0
200001-EPC-20070226-00002	53740	1	15007	266.00	27.00	239.00	266.00	56	2	1	4	15	4.90	0.00	5.00	0	4.90	239.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	4900	0	0	0	0
200001-EPC-20070226-00002	53741	1	15007	49.00	5.00	44.00	49.00	56	2	1	4	15	0.90	0.00	1.00	0	0.90	44.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	900	0	0	0	0
200001-EPC-20070226-00002	53743	1	15004	152.00	15.00	137.00	152.00	56	2	1	4	15	2.80	0.00	3.00	0	2.80	137.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2800	0	0	0	0
200001-EPC-20070226-00002	53744	1	15004	359.00	36.00	323.00	359.00	56	2	1	4	15	6.60	0.00	7.00	0	6.60	323.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6600	0	0	0	0
200001-EPC-20070226-00002	53745	1	15009	190.00	19.00	171.00	190.00	56	2	1	4	15	3.50	0.00	4.00	0	3.50	171.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	3500	0	0	0	0
200001-EPC-20070226-00002	53747	1	15007	124.00	12.00	112.00	124.00	56	2	1	4	15	2.30	0.00	4.00	0	2.30	112.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2300	0	0	0	0
200001-EPC-20070226-00002	53749	1	15003	359.00	36.00	323.00	359.00	56	2	1	4	15	6.60	0.00	7.00	0	6.60	323.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6600	0	0	0	0
200001-EPC-20070226-00002	53750	1	15004	223.00	22.00	201.00	223.00	56	2	1	4	15	4.10	0.00	6.00	0	4.10	201.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	4100	0	0	0	0
200001-EPC-20070226-00002	53751	1	15004	380.00	38.00	342.00	380.00	56	2	1	4	15	7.00	0.00	7.00	0	7.00	342.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	7000	0	0	0	0
200001-EPC-20070226-00002	53754	1	15004	256.00	26.00	230.00	256.00	56	2	1	4	15	4.70	0.00	5.00	0	4.70	230.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	4700	0	0	0	0
200001-EPC-20070226-00002	53757	1	15008	283.00	28.00	255.00	283.00	56	2	1	4	15	5.20	0.00	6.00	0	5.20	255.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	5200	0	0	0	0
200001-EPC-20070226-00002	53758	1	15007	38.00	4.00	34.00	38.00	56	2	1	4	15	0.70	0.00	1.00	0	0.70	34.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	700	0	0	0	0
200001-EPC-20070226-00002	53760	1	15008	326.00	33.00	293.00	326.00	56	2	1	4	15	6.00	0.00	7.00	0	6.00	293.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6000	0	0	0	0
200001-EPC-20070226-00002	53761	1	15004	81.00	8.00	73.00	81.00	56	2	1	4	15	1.50	0.00	2.00	0	1.50	73.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1500	0	0	0	0
200001-EPC-20070226-00002	53766	1	15004	304.00	30.00	274.00	304.00	56	2	1	4	15	5.60	0.00	6.00	0	5.60	274.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	5600	0	0	0	0
200001-EPC-20070226-00002	53767	1	15004	196.00	20.00	176.00	196.00	56	2	1	4	15	3.60	0.00	4.00	0	3.60	176.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	3600	0	0	0	0
200001-EPC-20070226-00002	53768	1	15003	190.00	19.00	171.00	190.00	56	2	1	4	15	3.50	0.00	5.00	0	3.50	171.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	3500	0	0	0	0
200001-EPC-20070226-00002	53769	1	15004	347.00	35.00	312.00	347.00	56	2	1	4	15	6.40	0.00	7.00	0	6.40	312.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6400	0	0	0	0
200001-EPC-20070226-00002	53775	1	15004	326.00	33.00	293.00	326.00	56	2	1	4	15	6.00	0.00	7.00	0	6.00	293.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6000	0	0	0	0
200001-EPC-20070226-00002	53776	1	15004	347.00	35.00	312.00	347.00	56	2	1	4	15	6.40	0.00	7.00	0	6.40	312.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6400	0	0	0	0
200001-EPC-20070226-00002	53777	1	15004	380.00	38.00	342.00	380.00	56	2	1	4	15	7.00	0.00	7.00	0	7.00	342.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	7000	0	0	0	0
200001-EPC-20070226-00002	53780	1	15007	364.00	36.00	328.00	364.00	56	2	1	4	15	6.70	0.00	7.00	0	6.70	328.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6700	0	0	0	0
200001-EPC-20070226-00002	53781	1	15004	76.00	8.00	68.00	76.00	56	2	1	4	15	1.40	0.00	3.00	0	1.40	68.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1400	0	0	0	0
200001-EPC-20070226-00002	53785	1	15007	22.00	2.00	20.00	22.00	56	2	1	4	15	0.40	0.00	1.00	0	0.40	20.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	400	0	0	0	0
200001-EPC-20070226-00002	53790	1	15003	266.00	27.00	239.00	266.00	56	2	1	4	15	4.90	0.00	6.00	0	4.90	239.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	4900	0	0	0	0
200001-EPC-20070226-00002	61090	1	15003	359.00	36.00	323.00	359.00	56	2	1	4	15	6.60	0.00	7.00	0	6.60	323.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6600	0	0	0	0
200001-EPC-20070226-00002	61091	1	15003	163.00	16.00	147.00	163.00	56	2	1	4	15	3.00	0.00	4.00	0	3.00	147.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	3000	0	0	0	0
200001-EPC-20070226-00002	61092	1	15004	347.00	35.00	312.00	347.00	56	2	1	4	15	6.40	0.00	7.00	0	6.40	312.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6400	0	0	0	0
200001-EPC-20070226-00002	61093	1	15009	152.00	15.00	137.00	152.00	56	2	1	4	15	2.80	0.00	4.00	0	2.80	137.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2800	0	0	0	0
200001-EPC-20070226-00002	61094	1	15004	43.00	4.00	39.00	43.00	56	2	1	4	15	0.80	0.00	1.00	0	0.80	39.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	800	0	0	0	0
200001-EPC-20070226-00002	61095	1	15007	70.00	7.00	63.00	70.00	56	2	1	4	15	1.30	0.00	2.00	0	1.30	63.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1300	0	0	0	0
200001-EPC-20070226-00002	61096	1	15004	299.00	30.00	269.00	299.00	56	2	1	4	15	5.50	0.00	6.00	0	5.50	269.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	5500	0	0	0	0
200001-EPC-20070226-00002	61097	1	15007	163.00	16.00	147.00	163.00	56	2	1	4	15	3.00	0.00	4.00	0	3.00	147.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	3000	0	0	0	0
200001-EPC-20070226-00002	61098	1	15007	87.00	9.00	78.00	87.00	56	2	1	4	15	1.60	0.00	2.00	0	1.60	78.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1600	0	0	0	0
200001-EPC-20070226-00002	61099	1	15007	206.00	21.00	185.00	206.00	56	2	1	4	15	3.80	0.00	6.00	0	3.80	185.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	3800	0	0	0	0
200001-EPC-20070226-00002	61100	1	15007	320.00	32.00	288.00	320.00	56	2	1	4	15	5.90	0.00	7.00	0	5.90	288.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	5900	0	0	0	0
200001-EPC-20070226-00002	61101	1	15004	342.00	34.00	308.00	342.00	56	2	1	4	15	6.30	0.00	7.00	0	6.30	308.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6300	0	0	0	0
200001-EPC-20070226-00002	61102	1	15004	359.00	36.00	323.00	359.00	56	2	1	4	15	6.60	0.00	7.00	0	6.60	323.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6600	0	0	0	0
200001-EPC-20070226-00002	61103	1	15004	81.00	8.00	73.00	81.00	56	2	1	4	15	1.50	0.00	2.00	0	1.50	73.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1500	0	0	0	0
200001-EPC-20070226-00002	61104	1	15004	250.00	25.00	225.00	250.00	56	2	1	4	15	4.60	0.00	5.00	0	4.60	225.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	4600	0	0	0	0
200001-EPC-20070226-00002	61105	1	15005	130.00	13.00	117.00	130.00	56	2	1	4	15	2.40	0.00	5.00	0	2.40	117.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2400	0	0	0	0
200001-EPC-20070226-00002	61106	1	15005	228.00	23.00	205.00	228.00	56	2	1	4	15	4.20	0.00	7.00	0	4.20	205.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	4200	0	0	0	0
200001-EPC-20070226-00002	61107	1	15005	223.00	22.00	201.00	223.00	56	2	1	4	15	4.10	0.00	7.00	0	4.10	201.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	4100	0	0	0	0
200001-EPC-20070226-00002	61108	1	15008	239.00	24.00	215.00	239.00	56	2	1	4	15	4.40	0.00	6.00	0	4.40	215.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	4400	0	0	0	0
200001-EPC-20070226-00002	61110	1	15005	304.00	30.00	274.00	304.00	56	2	1	4	15	5.60	0.00	7.00	0	5.60	274.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	5600	0	0	0	0
200001-EPC-20070226-00002	61112	1	15005	184.00	18.00	166.00	184.00	56	2	1	4	15	3.40	0.00	6.00	0	3.40	166.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	3400	0	0	0	0
200001-EPC-20070226-00002	61113	1	15005	353.00	35.00	318.00	353.00	56	2	1	4	15	6.50	0.00	7.00	0	6.50	318.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6500	0	0	0	0
200001-EPC-20070226-00002	61114	1	15005	136.00	14.00	122.00	136.00	56	2	1	4	15	2.50	0.00	5.00	0	2.50	122.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2500	0	0	0	0
200001-EPC-20070226-00002	61115	1	15005	353.00	35.00	318.00	353.00	56	2	1	4	15	6.50	0.00	7.00	0	6.50	318.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6500	0	0	0	0
200001-EPC-20070226-00002	61116	1	15005	359.00	36.00	323.00	359.00	56	2	1	4	15	6.60	0.00	7.00	0	6.60	323.00	0.00	0	NULL	8.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	6600	0	0	0	0
